from,to,files,text,fileReason,textReason
"folder-analyzer","social-resizer","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Social Preset Resizer"" does not accept text."
"folder-analyzer","pdf-to-text","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""PDF → Text"" does not accept text."
"folder-analyzer","image-ocr","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Image OCR Extractor"" does not accept text."
"folder-analyzer","archive-inspect","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Archive Inspector"" does not accept text."
"folder-analyzer","svg-creator","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""SVG & Vector Studio"" does not accept text."
"folder-analyzer","ascii-banner","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","image-to-ascii","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Image → ASCII Art Converter"" does not accept text."
"folder-analyzer","ascii-table","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","xml-json","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","text-analyzer","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","curl-converter","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","json-schema","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","chmod-calculator","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Chmod & Unix Permission Calculator"" does not accept text."
"folder-analyzer","keypair-generator","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Cryptographic Keypair Generator"" does not accept text."
"folder-analyzer","semver-calculator","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","image-palette","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Image Color Palette & Swatch Extractor"" does not accept text."
"folder-analyzer","image-slicer","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Image Slicer & Grid Splitter"" does not accept text."
"folder-analyzer","image-grid","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Contact Sheet & Collage Grid Builder"" does not accept text."
"folder-analyzer","gradient-studio","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""CSS & Vector Gradient Studio"" does not accept text."
"folder-analyzer","pdf-numberer","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""PDF Page Numberer & Bates Stamper"" does not accept text."
"folder-analyzer","pdf-watermark","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""PDF Watermarker & Stamp Applier"" does not accept text."
"folder-analyzer","markdown-to-pdf","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","duplicate-finder","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Duplicate File & Hash Matcher"" does not accept text."
"folder-analyzer","folder-analyzer","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Disk Space & Folder Tree Analyzer"" does not accept text."
"folder-analyzer","checksum-verifier","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""File Checksum Signature Verifier"" does not accept text."
"folder-analyzer","audio-trimmer","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Audio Waveform Visualizer & Trimmer"" does not accept text."
"folder-analyzer","audio-normalize","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Audio Loudness & Volume Normalizer"" does not accept text."
"folder-analyzer","id-photo-maker","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""ID & Passport Photo Studio"" does not accept text."
"folder-analyzer","token-counter","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","local-llm-playground","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","json-format","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","base64-codec","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","markdown-preview","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","yaml-json","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","csv-json","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","text-diff","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","file-metadata","false","false","""File Checksum Signature Verifier"" does not produce files.","""File Metadata Viewer"" does not accept text."
"checksum-verifier","image-preview","false","false","""File Checksum Signature Verifier"" does not produce files.","""Image Preview"" does not accept text."
"checksum-verifier","qr-generator","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","regex-tester","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","jwt-decoder","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","timestamp-converter","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","hash-generator","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","url-utils","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","uuid-generator","false","false","""File Checksum Signature Verifier"" does not produce files.","""UUID Generator"" does not accept text."
"checksum-verifier","qr-decoder","false","false","""File Checksum Signature Verifier"" does not produce files.","""QR Decoder"" does not accept text."
"checksum-verifier","passphrase-generator","false","false","""File Checksum Signature Verifier"" does not produce files.","""Passphrase Generator"" does not accept text."
"checksum-verifier","prompt-library","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","sql-formatter","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","cron-explainer","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","text-cases","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
"checksum-verifier","html-entities","false","true","""File Checksum Signature Verifier"" does not produce files.","Compatible text ports; content validation still required"
